centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;dat_codigo;dat_nombre;direccion_coor_x;direccion_coor_y;bilingue_idioma;british;seccion_ling_ingles;seccion_ling_frances;seccion_ling_aleman
28044318;LUIS GARCIA BERLANGA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;452276;4475626;IN;;;;
28044331;ARCADIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;417675;4475091;IN;;;;
28044653;EL ENEBRAL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;416518;4499659;IN;;;;
28044719;RAYUELA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;425701;4464878;IN;;;;
28044744;DOCTOR MARAÑON;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468081;4482616;IN;;;;
28044756;DUQUE DE RIVAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;454683;4468689;IN;;;;
28044768;ANSELMO LORENZO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;451784;4451765;IN;;;;
28044902;FRANCISCO DE QUEVEDO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;447191;4474742;IN;;;;
28045037;MANUEL DE FALLA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;452943;4474151;IN;;S;;
28045049;VILLAREJO DE SALVANÉS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;475595;4447198;IN;;;;
28045050;LAZARO CARDENAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;413860;4497184;IN;;;;
28045062;MARIO BENEDETTI;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;453333;4469145;IN;;;;
28045074;CIUDAD DE NEJAPA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;440699;4494689;IN;;;;
28045098;VALDEBERNARDO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;447544;4472752;IN;;;;
28045104;MONTE DE EL PARDO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;434405;4485440;IN;;;;
28045128;LA CAÑADA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;428547;4460588;IN;;;;
28045566;GSD VALLECAS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;443749;4470152;IN;;;;
28045633;FRANCISCO DE GOYA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;444784;4474395;IN;;;;
28045645;PEDRO DE TOLOSA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;380747;4468943;IN;;;;
28045803;HUMANES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;430251;4455513;IN;;;;
28045840;MADRID-SUR;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;444264;4469751;IN;;;;
28046091;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468795;4479791;IN;;;;
28046111;ALPEDRETE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414076;4500861;IN;;;;
28046182;SANTA MARIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;415648;4499128;IN;;;;
28046261;IGNACIO ALDECOA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;444148;4464074;IN;;;;
28046303;LAS ENCINAS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;415709;4478773;IN;;;S;
28046339;SAN AGUSTIN DE GUADALIX;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;447673;4503321;IN;;;;
28046352;CAÑADA REAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414672;4493001;IN;;;;
28046364;EL ESCORIAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;404844;4492574;IN;;;;
28046509;SAGRADA FAMILIA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;446095;4473064;IN;;;;
28046558;GREGORIO PECES-BARBA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;414244;4490055;IN;;;;
28047368;LOS ABETOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;425998;4508640;IN;;;;
28047411;PRINCIPE FELIPE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;5;Madrid-Capital;440443;4481344;IN;;;;
28048476;FEDERICO GARCIA LORCA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;423904;4489337;IN;;;;
28048932;NORFOLK;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;457891;4490567;IN;;;;
28048993;MADRIGAL;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;428541;4461912;IN;;;;
28049365;GUINDALERA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;443436;4476492;IN;;;;
28049377;MARIA MOLINER;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;447510;4474813;IN;;;;
28049419;LEON FELIPE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;427624;4463574;IN;;;;
28049626;SERRACINES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;466367;4496788;IN;;;;
28049857;EL VALLE;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;447582;4472646;IN;;;;
28050355;LOS ALMENDROS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;446901;4471938;IN;;;;
28050367;CARMEN IGLESIAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;440229;4494655;IN;;;;
28050379;PEÑAS ALBAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;469350;4477615;IN;;;;
28050380;ESPARTALES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;468502;4484305;IN;;;;
28050422;EUROPA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;441056;4456048;IN;;;;
28050446;LA ENCINA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;423401;4485739;IN;;;;
28050458;FEDERICO GARCIA LORCA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;423818;4473345;IN;;;;
28050525;GABRIELA MISTRAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;422105;4457468;IN;;;;
28050537;ALFONSO MORENO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;414990;4474113;IN;;;S;
28050549;GABRIEL CISNEROS;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;421615;4463229;IN;;;;
28050550;SEVILLA LA NUEVA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;412436;4466716;IN;;;;
28050562;SAPERE AUDE;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;418455;4482689;IN;;;;
28056886;GSD MORATALAZ;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;446671;4472732;IN;;;;
28057027;ANGEL LEON;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;433914;4502094;IN;;;;
28057039;GLORIA  FUERTES;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;438982;4463569;IN;;;;
28057064;LAS VEREDAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;413732;4488199;IN;;;;
28057076;EL ENCINAR;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;4;Madrid-Oeste;421516;4491417;IN;;;;
28057088;MARIA MOLINER;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;4;Madrid-Oeste;415203;4477059;IN;;;;
28057210;GASPAR SANZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;472717;4488433;IN;;;;
28057222;ADOLFO SUAREZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;455441;4483703;IN;;;;
28057751;SIERRA DE GUADARRAMA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;434156;4511819;IN;;;;
28058548;SAN MIGUEL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;449342;4510902;IN;;;;
28058551;CHOZAS DE LA SIERRA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;434010;4512225;IN;;;;
28058561;FRANCISCO DE QUEVEDO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;437868;4461318;IN;;;;
28058597;RAYUELA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;418287;4482603;IN;;;;
28058627;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;461530;4462546;IN;;;;
28058639;ATENEA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;1;Madrid-Norte;446956;4490007;IN;;;;
28058640;ARQUITECTO VENTURA RODRIGUEZ;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;424225;4473561;IN;;;;
28058652;JOSE SARAMAGO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;425692;4479985;IN;;;;
28058664;BARRIO LORANCA;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;429027;4460792;IN;;;S;
28058676;EL ALAMO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;416218;4453568;IN;;;;
28058718;SALVADOR DALI;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;470232;4477571;IN;;;;
28059279;SABINO FERNANDEZ CAMPO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;4;Madrid-Oeste;395352;4483846;IN;;;;
28060026;MATAESPESA SCHOOL;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;412318;4501597;IN;;;;
28060105;MARIA TERESA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;444796;4488734;IN;;;;
28060211;PEDRO DUQUE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;448475;4472017;IN;;;;
28060233;BACHILLER ALONSO LOPEZ;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;444479;4489381;IN;;;;
28060245;LAS CASTAÑERAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;421899;4458587;IN;;;;
28060282;DÑA. LEONOR DEL ALAMO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;441232;4449604;IN;;;;
28060324;TERESA BERGANZA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;424805;4472853;IN;;;;
28060336;CANTOS ALTOS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;415549;4498632;IN;;;;
28060348;EL CANTIZAL;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;4;Madrid-Oeste;421852;4485759;IN;;;;
28060351;EL RASO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;417794;4503967;IN;;;;
28060373;LAZARO CARRETER;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;468359;4483836;IN;;;;
28060397;DON PELAYO;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;470155;4477705;IN;;;;
28061286;GSD EL ESCORIAL;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;411490;4493303;IN;;;;
28061298;COLEGIO INTERNACIONAL KOLBE;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;415814;4478157;IN;;;;
28062011;SANTIAGO RUSIÑOL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;450187;4431707;IN;;;;
28062035;FRANCISCO UMBRAL;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;2;Madrid-Sur;446583;4445879;IN;;;;
28062345;PRINCIPES DE ASTURIAS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;410320;4476081;IN;;;;
28062813;NUESTRA SEÑORA DE LA MERCED;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;439066;4496052;IN;;;;
28063751;AGUSTIN RODRIGUEZ SAHAGUN;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;447209;4468771;IN;;;;
28063775;GABRIELA MISTRAL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;443441;4484329;IN;;;;
28063787;INFANTA LEONOR;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;440645;4483522;IN;;;;
28063878;MARIA MARTIN;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;2;Madrid-Sur;415338;4460828;IN;;;;
28063911;GANDHI;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;422392;4468182;IN;;;;
28063945;HANS CHRISTIAN ANDERSEN;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;456174;4466917;IN;;;;
28063957;FRANCISCO TOMAS Y VALIENTE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;458839;4469512;IN;;;;
28063982;LOS OLIVOS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;422051;4486670;IN;;;;
28063994;CARPE DIEM;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;418087;4483556;IN;;;;
28064007;ANTARES;042;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;3;Madrid-Este;456214;4467134;IN;;;;
28064056;ARCO DE LA SIERRA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;450938;4510112;IN;;;;
28064068;INFANTA LEONOR;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;447766;4503914;IN;;;;
28064071;JONATHAN GALEA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;454573;4496189;IN;;;;
28064081;SANTA ANA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;449464;4511043;IN;;;;
28064160;PRINCIPES DE ASTURIAS;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;4;Madrid-Oeste;431594;4478830;IN;;;;
28064172;FUENLLANA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;427104;4465573;IN;;;;
28064196;COLEGIO VALLMONT;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;418254;4482320;IN;;;;
28064202;COLEGIO INTERNACIONAL J.H. NEWMAN;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;447787;4474666;IN;;;;
28064214;ANDEL;073;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;427264;4465634;IN;;;;
28064421;TERESA DE CALCUTA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;1;Madrid-Norte;448172;4490275;IN;;;;
28065516;CARLOS III;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;450182;4431825;IN;;;;
28065531;JOSE HIERRO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;435312;4453131;IN;;;;
28065735;EL VALLE II;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;444596;4483525;IN;;;;
28065747;COLEGIO VALDEFUENTES;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;443756;4482466;IN;;;;
28065760;COLEGIO PEÑALAR;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;420812;4492613;IN;;;;
28066090;WINSTON CHURCHILL;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;5;Madrid-Capital;449436;4472601;IN;;;;
28066107;MOZART;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;3;Madrid-Este;468248;4483138;IN;;;;
28066119;MARIO VARGAS LLOSA;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;4;Madrid-Oeste;422393;4486653;IN;;;;
28067318;COLEGIO ARTICA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;435799;4468052;IN;;;;
28067321;EL VALLE III;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;443867;4483933;IN;;;;
28067331;GSD LAS SUERTES;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;449026;4468565;IN;;;;
28067343;GSD ALCALA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;469149;4483691;IN;;;;
28067355;GSD LAS ROZAS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;425311;4483875;IN;;;;
28067367;COLEGIO PEÑALVENTO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;1;Madrid-Norte;434523;4500004;IN;;;;
28067379;EDUCREA EL MIRADOR;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;3;Madrid-Este;475462;4475847;IN;;;;
28067392;LOS TILOS;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;444890;4472326;IN;;;;
28067409;LAS TABLAS VALVERDE;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;443920;4484134;IN;;;;
28067574;VICENTE FERRER;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;437286;4463612;IN;;;;
28067598;SAN MARTIN DE TOURS;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;380710;4469397;IN;;;;
28067604;SALVADOR DE MADARIAGA;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;3;Madrid-Este;460503;4488293;IN;;;;
28067847;COLEGIO VALLE DEL MIRO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;2;Madrid-Sur;441407;4450850;IN;;;;
28069169;LOYOLA DE PALACIO;070;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;5;Madrid-Capital;449172;4467956;IN;;;;
28069170;DOS DE MAYO;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;440344;4456487;IN;;;;
28069212;ANGEL GONZALEZ;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;432946;4462485;IN;;;;
28069251;COLEGIO ABACO;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;435027;4468872;IN;;;;
28069261;EDITH STEIN;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;439943;4468587;IN;;;;
28069285;COLEGIO GAUDEM;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;449676;4480461;IN;;;;
28069297;SANTA MARIA LA BLANCA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;5;Madrid-Capital;441066;4484822;IN;;;;
28069303;GSD GUADARRAMA;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;407404;4502307;IN;;;;
28069315;SAN AGUSTIN;072;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;4;Madrid-Oeste;413186;4498485;IN;;;;
28069340;DAOIZ Y VELARDE;014;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;2;Madrid-Sur;443485;4463542;IN;;;;
